OBJECTID,NAME,TYPE_,NodeYCoordinate,NodeXCoordinate,NodeWobbeNumber,NodeSymbolName,NodeTemperature,NodeSpecificGravity,NodeHeatContent,NodeCO2,NodeStatus,NodeResultWaterDropout,NodeResultWaterContent,NodeViscosity,NodeResultTemperature,NodeResultSupplyGasSpecificGravity,NodeResultSupplyGasHigherHeatingValue,NodeResultSupplyGasCO2,NodeSuperHeat,NodeSubsystemID,NodeSpecificHeatConstantVolume,NodeSpecificHeatConstantPressure,NodeResultSpecificGravity,NodeProrateNewFlow,NodeProrateFactor,NodeProrateDeltaFlow,NodePrimaryPressure,NodeResultPressure,NodeEstateDesignPointFlow,NodeMolecularWeight,NodeMinimumPressureTime,NodeMinimumPressureOverTime,NodeMaximumPressureTime,NodeMaximumPressureOverTime,NodeMaximumAllowableOperatingPressure,NodeLowerHeatingValue,NodeJTCoefficient,NodeIsentopicTemperatureRiseExponent,NodeIsentopicExponent,NodeResultIsHydrateForming,NodeIntegratedFlow,NodeResultHydrateTemperature,NodeHigherHeatingValue,NodeEstateDesignFullyDiverseFlow,NodeFuel,NodeEnthalpy,NodeEstateDesignDiverseFlow,NodeDewPointTemperature,NodeDewPointCalculationStatus,NodeDensity,NodeResultConstraint,NodeCondensateFlow,NodeCompressibility,NodeResultCO2,NodeAveragePressureOverTime,NodeReferencePressure,NodeReferenceFlow,NodeStatusProrate,NodeProfileTemperatureName,NodeProfilePressureName,NodePressureSegmentName,NodePressureMinusReferencePressurePercentage,NodePressureMinusReferencePressure,NodePressure,NodeBoundaryPressureMin,NodeMinimumPressure,NodeBoundaryPressureMax,NodeMaximumPressure,NodeLongitude,NodeLatitude,NodeIsSecondaryPressureUnits,NodeHasProblem,NodeTraceName,NodeFlowMinusReferenceFlowPercentage,NodeFlowMinusReferenceFlow,NodeElevation,NodeDescription,NodeIsConstraintInterchange,NodeCalibrateTargetPressure,NodeBoundaryActive,NodeAssumeWaterVaporSaturation,NodeBoundaryAllowFlowReversal,NodeActiveState,NodeFlowDescriptionByCategory_Base_Volumetric_,NodeFlowDescriptionByCategory_Base_Thermal_,NodeFlowDescriptionByCategory_Q3_Pending_NB___Interruptible_,NodeFlowDescriptionByCategory_Q3_Pending_NB___Firm_,NodeFlowDescriptionByCategory_Q3_Interruptibles_,NodeFlowDescriptionByCategory_Q3_Completed_New_Business_,NodeFlowDescriptionByCategory_Q1_Pending_NB___Interruptible_,NodeFlowDescriptionByCategory_Q1_Pending_NB___Firm_,NodeFlowDescriptionByCategory_Q1_Interruptibles_,NodeFlowDescriptionByCategory_Q1_Completed_New_Business_,NodeFlowProfileNameByCategory_Base_Volumetric_,NodeFlowProfileNameByCategory_Base_Thermal_,NodeFlowProfileNameByCategory_Q3_Pending_NB___Interruptible_,NodeFlowProfileNameByCategory_Q3_Pending_NB___Firm_,NodeFlowProfileNameByCategory_Q3_Interruptibles_,NodeFlowProfileNameByCategory_Q3_Completed_New_Business_,NodeFlowProfileNameByCategory_Q1_Pending_NB___Interruptible_,NodeFlowProfileNameByCategory_Q1_Pending_NB___Firm_,NodeFlowProfileNameByCategory_Q1_Interruptibles_,NodeFlowProfileNameByCategory_Q1_Completed_New_Business_,NodeFlowTypeByCategory_Base_Volumetric_,NodeFlowTypeByCategory_Base_Thermal_,NodeFlowTypeByCategory_Q3_Pending_NB___Interruptible_,NodeFlowTypeByCategory_Q3_Pending_NB___Firm_,NodeFlowTypeByCategory_Q3_Interruptibles_,NodeFlowTypeByCategory_Q3_Completed_New_Business_,NodeFlowTypeByCategory_Q1_Pending_NB___Interruptible_,NodeFlowTypeByCategory_Q1_Pending_NB___Firm_,NodeFlowTypeByCategory_Q1_Interruptibles_,NodeFlowTypeByCategory_Q1_Completed_New_Business_,NodeFlowByCategory_Base_Volumetric_,NodeFlowByCategory_Base_Thermal_,NodeFlowByCategory_Q3_Pending_NB___Interruptible_,NodeFlowByCategory_Q3_Pending_NB___Firm_,NodeFlowByCategory_Q3_Interruptibles_,NodeFlowByCategory_Q3_Completed_New_Business_,NodeFlowByCategory_Q1_Pending_NB___Interruptible_,NodeFlowByCategory_Q1_Pending_NB___Firm_,NodeFlowByCategory_Q1_Interruptibles_,NodeFlowByCategory_Q1_Completed_New_Business_,NodeResultFlow,NodeThermalFlow,NodeComponentPercentByGasName_CO2_,NodeComponentPercentByGasName_N2_,NodeComponentPercentByGasName_C1_,NodeComponentPercentByGasName_C2_,NodeComponentPercentByGasName_C3_,NodeComponentPercentByGasName_C4I_,NodeComponentPercentByGasName_C4N_,NodeComponentPercentByGasName_C5I_,NodeComponentPercentByGasName_C5N_,NodeComponentPercentByGasName_C6N_,NodeComponentPercentByGasName_C7N_,NodeComponentPercentByGasName_C8N_
1837,0BEC50EF,Nodes,1118470,1673047.5,1313.064347,Default Known Flow Node,69.999969,0.579999,1000,0,Known Flow,0,0,2.17E-07,40,0.579999,1000,0,0,13,0,0.515374,0.579999,,,,7.547036,7.547036,,16.800279,,,,,,903.822387,0.066146,0,0,0,,-459.670013,1000,,0,0,,,,0.047083,SETFLOW,0,0.997565,0,,,,,,,,,,7.547036,,0,,0,,,0,0,,,,0,,-1,,0,0,-1,-1,,,,,,,,,,,,,,,,,,,,,Volumetric,,,,,,,,,,-0.069562,,,,,,,,,,-0.069562,-0.001669,,,,,,,,,,,,
2253,0BEC51AD,Nodes,1119280,1671907.75,1313.064347,Default Known Flow Node,69.999969,0.579999,1000,0,Known Flow,0,0,2.17E-07,40,0.579999,1000,0,0,13,0,0.515376,0.579999,,,,7.935624,7.935624,,16.800279,,,,,,903.822387,0.066146,0,0,0,,-459.670013,1000,,0,0,,,,0.047127,SETFLOW,0,0.997563,0,,,,,,,,,,7.935624,,0,,0,,,0,0,,,,0,,-1,,0,0,-1,-1,,,,,,,,,,,,,,,,,,,,,Volumetric,,,,,,,,,,-0.421407,,,,,,,,,,-0.421407,-0.010113,,,,,,,,,,,,
2254,0BEC51AC,Nodes,1119369.25,1671932.25,1313.064347,Default Known Flow Node,69.999969,0.579999,1000,0,Known Flow,0,0,2.17E-07,40,0.579999,1000,0,0,13,0,0.515376,0.579999,,,,7.950943,7.950943,,16.800279,,,,,,903.822387,0.066146,0,0,0,,-459.670013,1000,,0,0,,,,0.047129,SETFLOW,0,0.997563,0,,,,,,,,,,7.950943,,0,,0,,,0,0,,,,0,,-1,,0,0,-1,-1,,,,,,,,,,,,,,,,,,,,,Volumetric,,,,,,,,,,-0.397059,,,,,,,,,,-0.397059,-0.009529,,,,,,,,,,,,
2255,0BEC51AB,Nodes,1119403,1671941.87,1313.064347,Default Known Flow Node,69.999969,0.579999,1000,0,Known Flow,0,0,2.17E-07,40,0.579999,1000,0,0,13,0,0.515376,0.579999,,,,7.961289,7.961289,,16.800279,,,,,,903.822387,0.066146,0,0,0,,-459.670013,1000,,0,0,,,,0.04713,SETFLOW,0,0.997563,0,,,,,,,,,,7.961289,,0,,0,,,0,0,,,,0,,-1,,0,0,-1,-1,,,,,,,,,,,,,,,,,,,,,Volumetric,,,,,,,,,,-0.005618,,,,,,,,,,-0.005618,-0.000134,,,,,,,,,,,,
2258,Q3No334,Nodes,1119404.241,1671954.733,1313.064347,Default Known Flow Node,69.999969,0.579999,1000,0,Known Flow,0,0,2.17E-07,40,0.579999,1000,0,0,13,0,0.515376,0.579999,,,,7.960307,7.960307,,16.800279,,,,,,903.822387,0.066146,0,0,0,,-459.670013,1000,,0,0,,,,0.04713,UNDEFINED,0,0.997563,0,,,,,,,,,,7.960307,,0,,0,,,0,0,,,,0,,-1,,0,0,0,-1,,,,,,,,,,,,,,,,,,,,,Volumetric,,,,,,,,,,0,,,,,,,,,,0,0,,,,,,,,,,,,
2259,0BEC51AE,Nodes,1119404.861,1671961.044,1313.064347,Default Known Flow Node,69.999969,0.579999,1000,0,Known Flow,0,0,2.17E-07,40,0.579999,1000,0,0,13,0,0.515376,0.579999,,,,7.959821,7.959821,,16.800279,,,,,,903.822387,0.066146,0,0,0,,-459.670013,1000,,0,0,,,,0.04713,UNDEFINED,0,0.997563,0,,,,,,,,,,7.959821,,0,,0,,,0,0,,,,0,,-1,,0,0,-1,-1,,,,,,,,,,,,,,,,,,,,,Volumetric,,,,,,,,,,0,,,,,,,,,,0,0,,,,,,,,,,,,
2260,Q3No336,Nodes,1119395.949,1671976.241,1313.064347,Default Known Flow Node,69.999969,0.579999,1000,0,Known Flow,0,0,2.17E-07,40,0.579999,1000,0,0,13,0,0.515376,0.579999,,,,7.959535,7.959535,,16.800279,,,,,,903.822387,0.066146,0,0,0,,-459.670013,1000,,0,0,,,,0.04713,UNDEFINED,0,0.997563,0,,,,,,,,,,7.959535,,0,,0,,,0,0,,,,0,V69628,-1,,0,0,0,-1,,,,,,,,,,,,,,,,,,,,,Volumetric,,,,,,,,,,0,,,,,,,,,,0,0,,,,,,,,,,,,
2263,0BEC51AF,Nodes,1119401.591,1672001.184,1313.064347,Default Known Flow Node,69.999969,0.579999,1000,0,Known Flow,0,0,2.17E-07,40,0.579999,1000,0,0,13,0,0.515376,0.579999,,,,7.959162,7.959162,,16.800279,,,,,,903.822387,0.066146,0,0,0,,-459.670013,1000,,0,0,,,,0.04713,SETFLOW,0,0.997563,0,,,,,,,,,,7.959162,,0,,0,,,0,0,,,,0,,-1,,0,0,-1,-1,,,,,,,,,,,,,,,,,,,,,Volumetric,,,,,,,,,,-0.316722,,,,,,,,,,-0.316722,-0.007601,,,,,,,,,,,,
2264,0BEC51B1,Nodes,1119392.735,1672150.296,1313.064347,Default Known Flow Node,69.999969,0.579999,1000,0,Known Flow,0,0,2.17E-07,40,0.579999,1000,0,0,13,0,0.515376,0.579999,,,,7.958584,7.958584,,16.800279,,,,,,903.822387,0.066146,0,0,0,,-459.670013,1000,,0,0,,,,0.04713,SETFLOW,0,0.997563,0,,,,,,,,,,7.958584,,0,,0,,,0,0,,,,0,,-1,,0,0,-1,-1,,,,,,,,,,,,,,,,,,,,,Volumetric,,,,,,,,,,-0.316113,,,,,,,,,,-0.316113,-0.007586,,,,,,,,,,,,
2265,0BEC51B2,Nodes,1119392.271,1672154.893,1313.064347,Default Known Flow Node,69.999969,0.579999,1000,0,Known Flow,0,0,2.17E-07,40,0.579999,1000,0,0,13,0,0.515376,0.579999,,,,7.958584,7.958584,,16.800279,,,,,,903.822387,0.066146,0,0,0,,-459.670013,1000,,0,0,,,,0.04713,UNDEFINED,0,0.997563,0,,,,,,,,,,7.958584,,0,,0,,,0,0,,,,0,,-1,,0,0,-1,-1,,,,,,,,,,,,,,,,,,,,,Volumetric,,,,,,,,,,0,,,,,,,,,,0,0,,,,,,,,,,,,
2284,0BEC51B3,Nodes,1119274,1672439,1313.064347,Default Known Flow Node,69.999969,0.579999,1000,0,Known Flow,0,0,2.17E-07,40,0.579999,1000,0,0,13,0,0.515381,0.579999,,,,8.735803,8.735803,,16.800279,,,,,,903.822387,0.066145,0,0,0,,-459.670013,1000,,0,0,,,,0.047218,UNDEFINED,0,0.997558,0,,,,,,,,,,8.735803,,0,,0,,,0,0,,,,0,,-1,,0,0,-1,-1,,,,,,,,,,,,,,,,,,,,,Volumetric,,,,,,,,,,0,,,,,,,,,,0,0,,,,,,,,,,,,
2285,0BEC51A8,Nodes,1119277.37,1672440,1313.064347,Default Known Flow Node,69.999969,0.579999,1000,0,Known Flow,0,0,2.17E-07,40,0.579999,1000,0,0,13,0,0.515381,0.579999,,,,8.735804,8.735804,,16.800279,,,,,,903.822387,0.066145,0,0,0,,-459.670013,1000,,0,0,,,,0.047218,SETFLOW,0,0.997558,0,,,,,,,,,,8.735804,,0,,0,,,0,0,,,,0,,-1,,0,0,-1,-1,,,,,,,,,,,,,,,,,,,,,Volumetric,,,,,,,,,,-0.565686,,,,,,,,,,-0.565686,-0.013576,,,,,,,,,,,,
2286,0BEC51A9,Nodes,1119276.5,1672441.62,1313.064347,Default Known Flow Node,69.999969,0.579999,1000,0,Known Flow,0,0,2.17E-07,40,0.579999,1000,0,0,13,0,0.515381,0.579999,,,,8.735653,8.735653,,16.800279,,,,,,903.822387,0.066145,0,0,0,,-459.670013,1000,,0,0,,,,0.047218,UNDEFINED,0,0.997558,0,,,,,,,,,,8.735653,,0,,0,,,0,0,,,,0,,-1,,0,0,-1,-1,,,,,,,,,,,,,,,,,,,,,Volumetric,,,,,,,,,,0,,,,,,,,,,0,0,,,,,,,,,,,,
2287,0BEC51B4,Nodes,1119278.75,1672442.37,1313.064347,Default Known Flow Node,69.999969,0.579999,1000,0,Known Flow,0,0,2.17E-07,40,0.579999,1000,0,0,13,0,0.515381,0.579999,,,,8.735653,8.735653,,16.800279,,,,,,903.822387,0.066145,0,0,0,,-459.670013,1000,,0,0,,,,0.047218,UNDEFINED,0,0.997558,0,,,,,,,,,,8.735653,,0,,0,,,0,0,,,,0,,-1,,0,0,-1,-1,,,,,,,,,,,,,,,,,,,,,Volumetric,,,,,,,,,,0,,,,,,,,,,0,0,,,,,,,,,,,,
2288,0BEC51AA,Nodes,1119267.87,1672455.62,1313.064347,Default Known Flow Node,69.999969,0.579999,1000,0,Known Flow,0,0,2.17E-07,40,0.579999,1000,0,0,13,0,0.515381,0.579999,,,,8.735125,8.735125,,16.800279,,,,,,903.822387,0.066145,0,0,0,,-459.670013,1000,,0,0,,,,0.047218,UNDEFINED,0,0.997558,0,,,,,,,,,,8.735125,,0,,0,,,0,0,,,,0,,-1,,0,0,-1,-1,,,,,,,,,,,,,,,,,,,,,Volumetric,,,,,,,,,,0,,,,,,,,,,0,0,,,,,,,,,,,,
3540,3W6,Nodes,1118510.62,1671970.87,1313.064347,Default Known Flow Node,69.999969,0.579999,1000,0,Known Flow,0,0,2.17E-07,40,0.579999,1000,0,0,13,0,0.515371,0.579999,,,,7.061116,7.061116,,16.800279,,,,,,903.822387,0.066147,0,0,0,,-459.670013,1000,,0,0,,,,0.047028,SETFLOW,0,0.997568,0,,,,,,,,,,7.061116,,0,,0,,,0,0,,,,0,"155-17 Sanford Ave, (moved to firm 11/1/08)",-1,,0,0,-1,-1,,,,,,,,,,,,,,,,,,,,,,,,,,Volumetric,,,,,,,,,,-1.047036,,,,,-1.047036,-0.025128,,,,,,,,,,,,
3750,2FBB32A6,Nodes,1117994,1673166.75,1313.064347,Default Known Flow Node,69.999969,0.579999,1000,0,Known Flow,0,0,2.17E-07,40,0.579999,1000,0,0,13,0,0.515373,0.579999,,,,7.42895,7.42895,,16.800279,,,,,,903.822387,0.066146,0,0,0,,-459.670013,1000,,0,0,,,,0.04707,UNDEFINED,0,0.997566,0,,,,,,,,,,7.42895,,0,,0,,,0,0,,,,0,,-1,,0,0,-1,-1,,,,,,,,,,,,,,,,,,,,,Volumetric,,,,,,,,,,0,,,,,,,,,,0,0,,,,,,,,,,,,
3751,2FBB32AB,Nodes,1117992.62,1673170.37,1313.064347,Default Known Flow Node,69.999969,0.579999,1000,0,Known Flow,0,0,2.17E-07,40,0.579999,1000,0,0,13,0,0.515373,0.579999,,,,7.428994,7.428994,,16.800279,,,,,,903.822387,0.066146,0,0,0,,-459.670013,1000,,0,0,,,,0.04707,UNDEFINED,0,0.997566,0,,,,,,,,,,7.428994,,0,,0,,,0,0,,,,0,,-1,,0,0,-1,-1,,,,,,,,,,,,,,,,,,,,,Volumetric,,,,,,,,,,0,,,,,,,,,,0,0,,,,,,,,,,,,
3791,2FBBDA1D,Nodes,1119359.5,1672465.25,1313.064347,Default Known Flow Node,69.999969,0.579999,1000,0,Known Flow,0,0,2.17E-07,40,0.579999,1000,0,0,13,0,0.515381,0.579999,,,,8.711598,8.711598,,16.800279,,,,,,903.822387,0.066145,0,0,0,,-459.670013,1000,,0,0,,,,0.047215,UNDEFINED,0,0.997558,0,,,,,,,,,,8.711598,,0,,0,,,0,0,,,,0,,-1,,0,0,-1,-1,,,,,,,,,,,,,,,,,,,,,Volumetric,,,,,,,,,,0,,,,,,,,,,0,0,,,,,,,,,,,,
3792,2FBBDA1E,Nodes,1119361.75,1672465.87,1313.064347,Default Known Flow Node,69.999969,0.579999,1000,0,Known Flow,0,0,2.17E-07,40,0.579999,1000,0,0,13,0,0.515381,0.579999,,,,8.710348,8.710348,,16.800279,,,,,,903.822387,0.066145,0,0,0,,-459.670013,1000,,0,0,,,,0.047215,SETFLOW,0,0.997558,0,,,,,,,,,,8.710348,,0,,0,,,0,0,,,,0,,-1,,0,0,-1,-1,,,,,,,,,,,,,,,,,,,,,Volumetric,,,,,,,,,,-0.045937,,,,,,,,,,-0.045937,-0.001102,,,,,,,,,,,,
3793,2FBBDA1C,Nodes,1119362.87,1672466.12,1313.064347,Default Known Flow Node,69.999969,0.579999,1000,0,Known Flow,0,0,2.17E-07,40,0.579999,1000,0,0,13,0,0.515381,0.579999,,,,8.710022,8.710022,,16.800279,,,,,,903.822387,0.066145,0,0,0,,-459.670013,1000,,0,0,,,,0.047215,UNDEFINED,0,0.997558,0,,,,,,,,,,8.710022,,0,,0,,,0,0,,,,0,,-1,,0,0,-1,-1,,,,,,,,,,,,,,,,,,,,,Volumetric,,,,,,,,,,0,,,,,,,,,,0,0,,,,,,,,,,,,
3794,0BEC51B5,Nodes,1119364,1672466.37,1313.064347,Default Known Flow Node,69.999969,0.579999,1000,0,Known Flow,0,0,2.17E-07,40,0.579999,1000,0,0,13,0,0.515381,0.579999,,,,8.709805,8.709805,,16.800279,,,,,,903.822387,0.066145,0,0,0,,-459.670013,1000,,0,0,,,,0.047215,UNDEFINED,0,0.997558,0,,,,,,,,,,8.709805,,0,,0,,,0,0,,,,0,,-1,,0,0,-1,-1,,,,,,,,,,,,,,,,,,,,,Volumetric,,,,,,,,,,0,,,,,,,,,,0,0,,,,,,,,,,,,
3795,2FBBDA1F,Nodes,1119449.87,1672273.5,1313.064347,Default Known Flow Node,69.999969,0.579999,1000,0,Known Flow,0,0,2.17E-07,40,0.579999,1000,0,0,13,0,0.515381,0.579999,,,,8.702883,8.702883,,16.800279,,,,,,903.822387,0.066145,0,0,0,,-459.670013,1000,,0,0,,,,0.047214,SETFLOW,0,0.997558,0,,,,,,,,,,8.702883,,0,,0,,,0,0,,,,0,"156-09 Northern Blvd, Firm (S09-35385-Q)",-1,,0,0,-1,-1,,,,,,,,,,,,,,,,,,,,,,,,,,Volumetric,,,,,,,,,,-0.225899,,,,,-0.225899,-0.005421,,,,,,,,,,,,
3843,2FBC2240,Nodes,1118490.25,1671751.25,1313.064347,Default Known Flow Node,69.999969,0.579999,1000,0,Known Flow,0,0,2.17E-07,40,0.579999,1000,0,0,13,0,0.515371,0.579999,,,,7.02818,7.02818,,16.800279,,,,,,903.822387,0.066147,0,0,0,,-459.670013,1000,,0,0,,,,0.047024,UNDEFINED,0,0.997568,0,,,,,,,,,,7.02818,,0,,0,,,0,0,,,,0,,-1,,0,0,-1,-1,,,,,,,,,,,,,,,,,,,,,Volumetric,,,,,,,,,,0,,,,,,,,,,0,0,,,,,,,,,,,,
3844,2FBC223F,Nodes,1118479.37,1671805.5,1313.064347,Default Known Flow Node,69.999969,0.579999,1000,0,Known Flow,0,0,2.17E-07,40,0.579999,1000,0,0,13,0,0.515371,0.579999,,,,7.051331,7.051331,,16.800279,,,,,,903.822387,0.066147,0,0,0,,-459.670013,1000,,0,0,,,,0.047027,UNDEFINED,0,0.997568,0,,,,,,,,,,7.051331,,0,,0,,,0,0,,,,0,,-1,,0,0,-1,-1,,,,,,,,,,,,,,,,,,,,,Volumetric,,,,,,,,,,0,,,,,,,,,,0,0,,,,,,,,,,,,
3896,2FBBA236,Nodes,1117860.25,1671280.62,1313.064347,Default Known Flow Node,69.999969,0.579999,1000,0,Known Flow,0,0,2.17E-07,40,0.579999,1000,0,0,13,0,0.515371,0.579999,,,,6.957699,6.957699,,16.800279,,,,,,903.822387,0.066147,0,0,0,,-459.670013,1000,,0,0,,,,0.047016,UNDEFINED,0,0.997569,0,,,,,,,,,,6.957699,,0,,0,,,0,0,,,,0,,-1,,0,0,-1,-1,,,,,,,,,,,,,,,,,,,,,Volumetric,,,,,,,,,,0,,,,,,,,,,0,0,,,,,,,,,,,,
4271,0BF5C28E,Nodes,1118357.87,1672478.75,1313.064347,Default Known Flow Node,69.999969,0.579999,1000,0,Known Flow,0,0,2.17E-07,40,0.579999,1000,0,0,13,0,0.515374,0.579999,,,,7.553883,7.553883,,16.800279,,,,,,903.822387,0.066146,0,0,0,,-459.670013,1000,,0,0,,,,0.047084,UNDEFINED,0,0.997565,0,,,,,,,,,,7.553883,,0,,0,,,0,0,,,,0,"157-11 Sanford Ave (POE 158 St) Q=6.885 mcfh, Firm (S13-09045-Q)",-1,,0,0,-1,-1,,,,,,,,,,,,,,,,,,,,,Volumetric,,,,,,,,,,0,,,,,,,,,,0,0,,,,,,,,,,,,
4294,2FBF840F,Nodes,1118386.87,1673023.25,1313.064347,Default Known Flow Node,69.999969,0.579999,1000,0,Known Flow,0,0,2.17E-07,40,0.579999,1000,0,0,13,0,0.515374,0.579999,,,,7.546682,7.546682,,16.800279,,,,,,903.822387,0.066146,0,0,0,,-459.670013,1000,,0,0,,,,0.047083,UNDEFINED,0,0.997565,0,,,,,,,,,,7.546682,,0,,0,,,0,0,,,,0,,-1,,0,0,-1,-1,,,,,,,,,,,,,,,,,,,,,Volumetric,,,,,,,,,,0,,,,,,,,,,0,0,,,,,,,,,,,,
4295,2FBF39E9,Nodes,1118365.25,1673023,1313.064347,Default Known Flow Node,69.999969,0.579999,1000,0,Known Flow,0,0,2.17E-07,40,0.579999,1000,0,0,13,0,0.515374,0.579999,,,,7.544633,7.544633,,16.800279,,,,,,903.822387,0.066146,0,0,0,,-459.670013,1000,,0,0,,,,0.047083,UNDEFINED,0,0.997565,0,,,,,,,,,,7.544633,,0,,0,,,0,0,,,,0,,-1,,0,0,-1,-1,,,,,,,,,,,,,,,,,,,,,Volumetric,,,,,,,,,,0,,,,,,,,,,0,0,,,,,,,,,,,,
4296,2FBF39FC,Nodes,1118391.37,1673026.12,1313.064347,Default Known Flow Node,69.999969,0.579999,1000,0,Known Flow,0,0,2.17E-07,40,0.579999,1000,0,0,13,0,0.515374,0.579999,,,,7.547353,7.547353,,16.800279,,,,,,903.822387,0.066146,0,0,0,,-459.670013,1000,,0,0,,,,0.047083,UNDEFINED,0,0.997565,0,,,,,,,,,,7.547353,,0,,0,,,0,0,,,,0,,-1,,0,0,-1,-1,,,,,,,,,,,,,,,,,,,,,Volumetric,,,,,,,,,,0,,,,,,,,,,0,0,,,,,,,,,,,,
3927,2FBC4E3E,Nodes,1119116.75,1672940.25,1313.064347,Default Known Flow Node,69.999969,0.579999,1000,0,Known Flow,0,0,2.17E-07,40,0.579999,1000,0,0,13,0,0.515381,0.579999,,,,8.712169,8.712169,,16.800279,,,,,,903.822387,0.066145,0,0,0,,-459.670013,1000,,0,0,,,,0.047215,UNDEFINED,0,0.997558,0,,,,,,,,,,8.712169,,0,,0,,,0,0,,,,0,,-1,,0,0,-1,-1,,,,,,,,,,,,,,,,,,,,,Volumetric,,,,,,,,,,0,,,,,,,,,,0,0,,,,,,,,,,,,
4196,2FBC6AC8,Nodes,1118228.75,1671234.75,1313.064347,Default Known Flow Node,69.999969,0.579999,1000,0,Known Flow,0,0,2.17E-07,40,0.579999,1000,0,0,13,0,0.515371,0.579999,,,,6.906111,6.906111,,16.800279,,,,,,903.822387,0.066147,0,0,0,,-459.670013,1000,,0,0,,,,0.04701,UNDEFINED,0,0.997569,0,,,,,,,,,,6.906111,,0,,0,,,0,0,,,,0,,-1,,0,0,-1,-1,,,,,,,,,,,,,,,,,,,,,Volumetric,,,,,,,,,,0,,,,,,,,,,0,0,,,,,,,,,,,,
4197,2FBC6AC7,Nodes,1118190.87,1671243,1313.064347,Default Known Flow Node,69.999969,0.579999,1000,0,Known Flow,0,0,2.17E-07,40,0.579999,1000,0,0,13,0,0.515371,0.579999,,,,6.90591,6.90591,,16.800279,,,,,,903.822387,0.066147,0,0,0,,-459.670013,1000,,0,0,,,,0.04701,UNDEFINED,0,0.997569,0,,,,,,,,,,6.90591,,0,,0,,,0,0,,,,0,,-1,,0,0,-1,-1,,,,,,,,,,,,,,,,,,,,,Volumetric,,,,,,,,,,0,,,,,,,,,,0,0,,,,,,,,,,,,
4198,2FBC6ACD,Nodes,1118151.75,1671278.75,1313.064347,Default Known Flow Node,69.999969,0.579999,1000,0,Known Flow,0,0,2.17E-07,40,0.579999,1000,0,0,13,0,0.515371,0.579999,,,,6.905821,6.905821,,16.800279,,,,,,903.822387,0.066147,0,0,0,,-459.670013,1000,,0,0,,,,0.04701,SETFLOW,0,0.997569,0,,,,,,,,,,6.905821,,0,,0,,,0,0,,,,0,,-1,,0,0,-1,-1,,,,,,,,,,,,,,,,,,,,,Volumetric,,,,,,,,,,-0.059567,,,,,,,,,,-0.059567,-0.001429,,,,,,,,,,,,
4199,0BEC4FA5,Nodes,1118179.5,1671446.37,1313.064347,Default Known Flow Node,69.999969,0.579999,1000,0,Known Flow,0,0,2.17E-07,40,0.579999,1000,0,0,13,0,0.515371,0.579999,,,,6.905821,6.905821,,16.800279,,,,,,903.822387,0.066147,0,0,0,,-459.670013,1000,,0,0,,,,0.04701,UNDEFINED,0,0.997569,0,,,,,,,,,,6.905821,,0,,0,,,0,0,,,,0,,-1,,0,0,-1,-1,,,,,,,,,,,,,,,,,,,,,Volumetric,,,,,,,,,,0,,,,,,,,,,0,0,,,,,,,,,,,,
4200,2FBC6AC5,Nodes,1118127.62,1671255.87,1313.064347,Default Known Flow Node,69.999969,0.579999,1000,0,Known Flow,0,0,2.17E-07,40,0.579999,1000,0,0,13,0,0.515371,0.579999,,,,6.908186,6.908186,,16.800279,,,,,,903.822387,0.066147,0,0,0,,-459.670013,1000,,0,0,,,,0.04701,UNDEFINED,0,0.997569,0,,,,,,,,,,6.908186,,0,,0,,,0,0,,,,0,,-1,,0,0,-1,-1,,,,,,,,,,,,,,,,,,,,,Volumetric,,,,,,,,,,0,,,,,,,,,,0,0,,,,,,,,,,,,
4201,2FBC6AC9,Nodes,1118122.5,1671256.75,1313.064347,Default Known Flow Node,69.999969,0.579999,1000,0,Known Flow,0,0,2.17E-07,40,0.579999,1000,0,0,13,0,0.515371,0.579999,,,,6.909073,6.909073,,16.800279,,,,,,903.822387,0.066147,0,0,0,,-459.670013,1000,,0,0,,,,0.047011,UNDEFINED,0,0.997569,0,,,,,,,,,,6.909073,,0,,0,,,0,0,,,,0,,-1,,0,0,-1,-1,,,,,,,,,,,,,,,,,,,,,Volumetric,,,,,,,,,,0,,,,,,,,,,0,0,,,,,,,,,,,,
4202,2FBC232F,Nodes,1117889.87,1671296.37,1313.064347,Default Known Flow Node,69.999969,0.579999,1000,0,Known Flow,0,0,2.17E-07,40,0.579999,1000,0,0,13,0,0.515371,0.579999,,,,6.943908,6.943908,,16.800279,,,,,,903.822387,0.066147,0,0,0,,-459.670013,1000,,0,0,,,,0.047014,UNDEFINED,0,0.997569,0,,,,,,,,,,6.943908,,0,,0,,,0,0,,,,0,,-1,,0,0,-1,-1,,,,,,,,,,,,,,,,,,,,,Volumetric,,,,,,,,,,0,,,,,,,,,,0,0,,,,,,,,,,,,
4203,0BEC4F69,Nodes,1117896,1671299.62,1313.064347,Default Known Flow Node,69.999969,0.579999,1000,0,Known Flow,0,0,2.17E-07,40,0.579999,1000,0,0,13,0,0.515371,0.579999,,,,6.938351,6.938351,,16.800279,,,,,,903.822387,0.066147,0,0,0,,-459.670013,1000,,0,0,,,,0.047014,UNDEFINED,0,0.997569,0,,,,,,,,,,6.938351,,0,,0,,,0,0,,,,0,,-1,,0,0,-1,-1,,,,,,,,,,,,,,,,,,,,,Volumetric,,,,,,,,,,0,,,,,,,,,,0,0,,,,,,,,,,,,
